client_id,variation,count_confirm,count_start,count_step_1,count_step_2,count_step_3,time_confirm,time_start,time_step_1,time_step_2,time_step_3,start_count,Atrás,process_duration,completed
5212280,test,1,3,1,1,1,1.05,1.03,0.23,0.23,4.63,3,0,0 days 00:07:11,True
5212827,test,0,2,2,2,0,0.0,0.6,0.6,1.12,0.0,2,2,0 days 00:00:00,False
5212851,control,1,1,1,1,1,1.15,0.0,0.15,0.17,0.98,1,0,0 days 00:02:27,True
5212996,control,0,1,0,0,0,0.0,0.0,0.0,0.0,0.0,1,0,0 days 00:00:00,False
5213398,test,0,1,1,0,0,0.0,0.0,0.25,0.0,0.0,1,0,0 days 00:00:00,False
5213791,test,1,1,1,1,1,5.03,0.0,0.25,2.6,12.93,1,0,0 days 00:20:49,True
5213888,control,1,1,3,3,1,0.6,0.0,1.28,0.33,0.43,1,2,0 days 00:02:39,True
5214008,control,0,1,1,0,0,0.0,0.0,0.33,0.0,0.0,1,0,0 days 00:00:00,False
5214828,test,0,1,1,1,1,0.0,0.0,0.45,0.9,3.15,1,0,0 days 00:00:00,False
5215020,control,0,1,0,0,0,0.0,0.0,0.0,0.0,0.0,1,0,0 days 00:00:00,False
5215055,control,1,3,2,1,1,0.57,46116.55,0.52,0.22,2.05,3,1,32 days 00:39:54,True
5215088,control,1,1,1,1,1,8.55,0.0,2.23,4.38,6.05,1,0,0 days 00:21:13,True
5215138,control,1,2,1,1,1,1.95,0.0,0.23,1.38,2.18,2,0,0 days 00:05:45,True
5215288,test,1,1,1,1,1,4.43,0.0,0.22,0.37,6.45,1,0,0 days 00:11:28,True
5215310,control,0,2,2,0,0,0.0,0.52,1.7,0.0,0.0,2,1,0 days 00:00:00,False
5215452,test,1,1,1,1,1,0.75,0.0,0.62,0.28,3.53,1,0,0 days 00:05:11,True
5215496,control,1,1,1,2,1,0.53,0.0,0.28,0.95,0.53,1,0,0 days 00:02:18,True
5215554,control,0,1,3,2,1,0.0,0.0,14.68,0.3,2.92,1,2,0 days 00:00:00,False
5215997,test,1,1,1,1,1,0.38,0.0,0.12,0.47,7.15,1,0,0 days 00:08:07,True
5216058,control,1,4,4,1,1,1.05,22468.45,0.6,0.32,0.35,4,3,15 days 14:30:46,True
5216573,control,1,2,2,1,1,3.93,3.43,1.37,0.4,0.78,2,1,0 days 00:06:17,True
5216796,test,1,1,1,1,1,0.7,0.0,0.18,0.4,0.6,1,0,0 days 00:01:53,True
5216939,test,2,1,2,1,1,2317.28,0.0,1.2,0.37,0.33,1,0,1 days 14:39:11,True
5217227,test,0,3,4,4,0,0.0,1.25,0.43,1.15,0.0,3,5,0 days 00:00:00,False
5217337,control,1,1,1,1,1,1.83,0.0,0.15,0.15,2.12,1,0,0 days 00:04:15,True
5217472,control,1,1,1,1,1,0.65,0.0,0.58,0.1,0.92,1,0,0 days 00:02:15,True
5217648,test,1,1,1,1,1,2523.13,0.0,1.07,4.58,1.82,1,0,1 days 18:10:36,True
5217742,test,1,1,1,1,1,0.63,0.0,0.15,0.42,0.4,1,0,0 days 00:01:36,True
5219381,test,1,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0,0,0 days 00:00:00,True
5219396,control,1,3,3,2,2,1.5,3247.43,1.22,0.57,2.43,3,1,2 days 06:13:09,True
5219742,test,1,2,6,6,2,0.7,0.65,7.45,5.08,1.27,2,5,0 days 00:15:09,True
5219815,control,0,1,1,0,0,0.0,0.0,0.25,0.0,0.0,1,0,0 days 00:00:00,False
5219963,test,1,1,1,1,1,0.6,0.0,0.15,0.45,1.32,1,0,0 days 00:02:31,True
5219971,test,1,1,1,1,1,0.28,0.0,0.1,0.27,1.23,1,0,0 days 00:01:53,True
5220040,control,0,1,0,0,0,0.0,0.0,0.0,0.0,0.0,1,0,0 days 00:00:00,False
5220583,control,1,1,1,2,3,4.07,0.0,0.37,1.22,16.68,1,1,0 days 00:22:20,True
5220791,control,1,1,1,1,1,1.37,0.0,1.05,0.63,1.83,1,0,0 days 00:04:53,True
5221147,test,1,1,1,1,1,1.08,0.0,0.2,0.95,0.63,1,0,0 days 00:02:52,True
5221154,control,1,3,1,1,1,14.95,3.43,0.32,2.27,1.9,3,0,0 days 00:22:52,True
5221284,test,1,1,1,1,1,0.48,0.0,0.15,0.25,1.23,1,0,0 days 00:02:07,True
5221707,control,0,2,3,1,0,0.0,20515.0,1.08,0.12,0.0,2,1,0 days 00:00:00,False
5221768,test,1,1,1,1,1,0.63,0.0,0.25,0.43,5.18,1,0,0 days 00:06:30,True
5221886,control,1,2,2,4,5,0.92,12545.22,0.72,1.18,8.9,2,3,8 days 17:16:56,True
5222242,test,0,1,1,1,1,0.0,0.0,0.45,0.37,1.15,1,0,0 days 00:00:00,False
5222244,test,2,1,1,1,1,3221.1,0.0,0.72,0.53,0.82,1,0,2 days 05:43:10,True
5222251,test,1,3,1,1,1,0.75,28052.67,0.03,0.12,0.5,3,0,19 days 11:34:04,True
5222265,test,0,1,1,5,0,0.0,0.0,0.35,64.88,0.0,1,0,0 days 00:00:00,False
5222375,test,1,6,5,1,1,1.7,70475.88,1.23,0.43,1.95,6,5,5 days 21:38:44,True
5222418,control,1,1,1,1,5,8.4,0.0,2.37,1.5,11.13,1,0,0 days 00:23:24,True
5222638,test,1,3,4,0,1,0.57,17846.47,7.3,0.0,4.85,3,2,12 days 09:39:11,True
5223510,test,1,1,1,1,1,5.92,0.0,0.38,0.23,0.55,1,0,0 days 00:07:05,True
5223873,control,1,1,1,1,1,0.83,0.0,0.23,1.2,3.4,1,0,0 days 00:05:40,True
5223892,control,1,2,2,1,1,1.02,1.3,0.52,1.2,1.97,2,1,0 days 00:04:37,True
5224346,test,1,1,1,1,1,0.5,0.0,0.2,0.45,3.88,1,0,0 days 00:05:02,True
5224408,test,4,1,1,1,1,86414.3,0.0,0.22,0.53,0.6,1,0,60 days 00:15:39,True
5224479,control,1,1,1,1,1,0.42,0.0,0.1,0.33,1.8,1,0,0 days 00:02:39,True
5224523,test,2,1,2,2,1,8.3,0.0,1.5,0.52,0.2,1,1,0 days 00:10:31,True
5224734,test,1,1,1,1,1,0.65,0.0,0.08,0.33,0.87,1,0,0 days 00:01:56,True
5225442,test,1,3,2,1,1,0.78,43364.88,2.67,0.27,2.17,3,1,30 days 02:50:46,True
5225492,control,1,2,1,1,1,1.3,14377.62,0.17,0.2,1.93,2,0,9 days 23:41:13,True
5225985,test,1,3,3,1,1,0.68,7.33,1.55,0.13,0.63,3,2,0 days 00:10:20,True
5226216,test,0,3,2,2,2,0.0,1.77,2.45,0.68,0.9,3,2,0 days 00:00:00,False
5226265,control,1,2,1,1,1,1.08,0.33,0.18,0.27,0.9,2,0,0 days 00:02:46,True
5226393,test,0,1,0,0,0,0.0,0.0,0.0,0.0,0.0,1,0,0 days 00:00:00,False
5226409,control,0,2,0,0,0,0.0,37296.57,0.0,0.0,0.0,2,0,0 days 00:00:00,False
5226626,test,4,3,2,1,1,1685.57,2854.08,3.32,0.78,0.47,3,1,3 days 03:44:13,True
5226745,control,0,0,0,0,1,0.0,0.0,0.0,0.0,0.0,0,0,0 days 00:00:00,False
5226804,control,0,1,0,0,0,0.0,0.0,0.0,0.0,0.0,1,0,0 days 00:00:00,False
5226917,test,1,1,1,1,1,0.2,0.0,0.05,0.13,0.82,1,0,0 days 00:01:12,True
5226970,control,1,1,2,2,1,0.48,0.0,1.17,0.6,1.45,1,1,0 days 00:03:42,True
5227643,test,0,1,1,1,1,0.0,0.0,1.92,0.23,3.98,1,0,0 days 00:00:00,False
5227876,test,2,1,1,1,1,1.67,0.0,0.07,0.83,0.48,1,0,0 days 00:03:03,True
5227926,test,1,2,1,1,2,0.43,3.97,1.03,0.43,3.25,2,0,0 days 00:09:07,True
5228044,test,2,2,1,1,1,5827.8,0.47,0.2,0.23,1.18,2,0,4 days 01:09:53,True
5228551,test,2,1,1,1,1,7117.65,0.0,0.63,0.47,1.4,1,0,4 days 22:40:09,True
5228586,control,1,2,1,1,1,2.27,4.57,0.47,0.23,0.63,2,0,0 days 00:08:10,True
5228617,test,2,1,1,1,1,3.25,0.0,0.08,0.2,1.22,1,0,0 days 00:04:45,True
5228655,test,1,1,1,1,1,0.25,0.0,0.05,0.12,0.8,1,0,0 days 00:01:13,True
5229181,test,0,9,1,8,0,0.0,7244.52,1.6,113.93,0.0,9,1,0 days 00:00:00,False
5229498,test,1,1,1,1,1,0.25,0.0,0.22,0.18,0.95,1,0,0 days 00:01:36,True
5229511,control,1,1,1,1,1,1.2,0.0,0.15,0.27,1.8,1,0,0 days 00:03:25,True
5230087,control,0,2,0,0,0,0.0,0.02,0.0,0.0,0.0,2,0,0 days 00:00:00,False
5230191,control,1,2,1,2,1,0.73,18.88,0.22,10.32,4.38,2,0,0 days 00:34:32,True
5230313,control,1,1,1,1,1,1.07,0.0,0.13,0.63,1.05,1,0,0 days 00:02:53,True
5230357,test,1,1,1,1,1,0.62,0.0,0.08,0.1,0.88,1,0,0 days 00:01:41,True
5230466,test,1,2,2,1,1,3.07,3.32,0.32,0.85,2.27,2,1,0 days 00:09:49,True
5231347,test,1,1,1,1,1,2.93,0.0,0.13,0.37,0.78,1,0,0 days 00:04:13,True
5231420,test,1,1,1,1,1,0.33,0.0,0.07,0.33,4.35,1,0,0 days 00:05:05,True
5231727,test,1,1,1,1,1,3.72,0.0,0.32,0.75,1.12,1,0,0 days 00:05:54,True
5231915,test,1,6,1,1,1,0.9,2.35,0.1,0.65,3.7,6,0,0 days 00:07:42,True
5232332,test,2,0,0,0,0,1.75,0.0,0.0,0.0,0.0,0,0,0 days 00:00:00,True
5232551,control,1,1,1,1,1,0.77,0.0,0.27,0.15,0.35,1,0,0 days 00:01:32,True
5233012,test,5,1,1,1,1,1206.87,0.0,0.4,0.37,0.4,1,0,0 days 20:08:02,True
5233024,test,0,2,0,0,0,0.0,0.0,0.0,0.0,0.0,2,0,0 days 00:00:00,False
5233429,test,1,1,1,1,1,0.72,0.0,0.28,0.37,0.6,1,0,0 days 00:01:58,True
5233697,control,0,1,0,0,0,0.0,0.0,0.0,0.0,0.0,1,0,0 days 00:00:00,False
5233709,test,0,3,4,2,0,0.0,0.05,3.55,0.93,0.0,3,4,0 days 00:00:00,False
5233819,test,0,6,3,1,1,0.0,28.18,1.0,0.15,1.05,6,2,0 days 00:00:00,False
5233866,test,1,2,2,1,1,1.42,3.07,0.23,0.15,1.43,2,1,0 days 00:06:18,True
5233875,test,3,4,2,1,1,7608.7,4.72,4.12,0.95,3.48,4,1,5 days 07:01:58,True
5233962,test,1,1,1,1,1,2.25,0.0,0.92,0.8,2.35,1,0,0 days 00:06:19,True
5234070,control,1,4,2,1,1,1.53,63.75,0.22,0.15,1.57,4,1,0 days 01:07:13,True
5234152,test,3,3,2,1,1,10.13,24457.6,0.33,1.13,2.75,3,1,16 days 23:51:57,True
5234404,test,0,5,1,1,0,0.0,11391.03,0.05,1.58,0.0,5,1,0 days 00:00:00,False
5234643,test,6,4,1,1,1,15693.67,11540.02,0.9,1.2,0.77,4,1,18 days 21:56:33,True
5234879,test,1,6,2,1,1,16.63,65.93,0.22,0.13,1.52,6,1,0 days 01:24:26,True
5234998,control,1,1,1,1,1,0.72,0.0,0.13,1.22,1.65,1,0,0 days 00:03:43,True
5235557,control,0,1,0,0,0,0.0,0.0,0.0,0.0,0.0,1,0,0 days 00:00:00,False
5235584,test,0,3,0,0,0,0.0,64640.3,0.0,0.0,0.0,3,0,0 days 00:00:00,False
5235587,test,1,1,1,1,1,2.7,0.0,0.62,0.17,1.07,1,0,0 days 00:04:33,True
5236006,control,1,1,1,1,1,0.63,0.0,0.12,0.32,3.23,1,0,0 days 00:04:18,True
5236248,test,1,1,1,1,1,0.57,0.0,0.07,0.22,1.35,1,0,0 days 00:02:12,True
5236509,control,0,1,1,1,1,0.0,0.0,0.2,0.1,1.35,1,0,0 days 00:00:00,False
5237164,control,1,1,2,3,3,2.02,0.0,0.68,1.03,4.2,1,2,0 days 00:07:56,True
5237360,control,1,3,2,1,1,4.32,14.02,0.32,0.65,0.72,3,1,0 days 00:20:01,True
5237394,control,0,6,2,1,1,0.0,14067.0,1.48,1.17,2.3,6,2,0 days 00:00:00,False
5237672,control,1,1,1,1,1,1.65,0.0,0.7,0.22,1.48,1,0,0 days 00:04:03,True
5237799,test,1,1,1,1,1,1.43,0.0,0.07,1.12,0.87,1,0,0 days 00:03:29,True
5237891,control,1,2,3,3,1,5.18,4668.15,2.15,1.2,1.72,2,2,3 days 05:58:24,True
5238028,control,1,2,1,1,1,1.65,11615.97,0.55,0.13,0.75,2,0,8 days 01:39:03,True
5238205,test,0,1,1,0,0,0.0,0.0,0.13,0.0,0.0,1,0,0 days 00:00:00,False
5238268,control,1,25,1,1,1,0.63,63166.28,0.05,0.62,0.92,25,0,43 days 20:48:30,True
5238327,control,0,1,0,0,0,0.0,0.0,0.0,0.0,0.0,1,0,0 days 00:00:00,False
5238437,control,1,3,2,2,1,0.97,1381.88,1.08,2.22,2.28,3,2,0 days 00:06:18,True
5238439,test,0,2,1,1,0,0.0,4.2,0.43,0.6,0.0,2,1,0 days 00:00:00,False
5238546,test,1,1,1,1,1,0.87,0.0,0.1,1.03,1.13,1,0,0 days 00:03:08,True
5238758,test,1,1,1,1,1,0.8,0.0,0.18,0.75,3.02,1,0,0 days 00:04:45,True
5238994,test,1,2,2,1,1,0.37,14.18,0.18,0.3,0.98,2,1,0 days 00:16:01,True
5239105,test,1,1,1,1,1,0.5,0.0,0.18,0.32,1.55,1,0,0 days 00:02:33,True
5239805,test,1,1,3,1,1,0.43,0.0,1.52,0.55,1.97,1,0,0 days 00:04:28,True
5240077,control,3,1,1,1,1,2.72,0.0,0.22,0.13,1.65,1,0,0 days 00:04:43,True
5240250,test,0,7,2,0,0,0.0,4746.05,0.28,0.0,0.0,7,1,0 days 00:00:00,False
5240348,control,1,1,1,1,1,0.43,0.0,0.07,0.1,0.32,1,0,0 days 00:00:55,True
5240399,test,1,1,1,1,1,0.52,0.0,0.15,1.1,1.32,1,0,0 days 00:03:05,True
5240579,test,1,1,1,1,1,0.85,0.0,0.12,0.47,0.53,1,0,0 days 00:01:58,True
5240787,control,0,1,1,1,0,0.0,0.0,0.17,0.23,0.0,1,0,0 days 00:00:00,False
5240877,test,1,1,1,1,1,0.68,0.0,0.08,0.2,1.15,1,0,0 days 00:02:07,True
5241065,test,4,1,1,1,1,7910.33,0.0,0.13,0.32,1.4,1,0,5 days 11:52:11,True
5241101,test,0,3,1,1,0,0.0,33.97,0.32,1.18,0.0,3,1,0 days 00:00:00,False
5241409,test,1,5,4,3,2,1.0,17973.92,0.75,6.48,3.98,5,4,12 days 11:46:08,True
5241540,control,0,2,2,1,1,0.0,19.73,7.23,1.18,2.52,2,1,0 days 00:00:00,False
5241981,test,0,1,0,0,0,0.0,0.0,0.0,0.0,0.0,1,0,0 days 00:00:00,False
5242320,test,1,1,1,1,1,0.42,0.0,0.07,0.33,1.7,1,0,0 days 00:02:31,True
5242471,test,2,2,2,1,1,4664.43,32.08,0.12,0.45,1.35,2,1,3 days 06:18:26,True
5242709,control,0,1,2,2,2,0.0,0.0,0.78,4.23,6.67,1,2,0 days 00:00:00,False
5242744,test,0,3,2,2,2,0.0,1413.17,1.3,2.25,0.97,3,2,0 days 00:00:00,False
5242916,test,1,1,1,1,1,0.3,0.0,0.68,0.27,9.32,1,0,0 days 00:10:34,True
5243165,control,2,1,1,1,1,1248.62,0.0,0.15,0.28,0.72,1,0,0 days 20:49:46,True
5243201,control,1,4,2,1,1,5.75,5494.78,3.3,0.8,1.45,4,1,3 days 19:46:05,True
5243476,control,1,1,1,1,1,0.77,0.0,0.13,0.48,1.35,1,0,0 days 00:02:44,True
5243725,test,3,1,2,4,4,9.58,0.0,4.23,2.28,1.28,1,3,0 days 00:17:23,True
5244179,control,0,1,1,0,0,0.0,0.0,1.33,0.0,0.0,1,0,0 days 00:00:00,False
5244367,control,1,2,1,1,1,7.22,1.58,0.32,0.17,1.55,2,0,0 days 00:10:50,True
5244527,test,1,1,1,1,1,0.5,0.0,0.15,0.37,3.43,1,0,0 days 00:04:27,True
5244585,control,1,2,1,1,1,1.85,1.97,1.02,0.12,2.12,2,0,0 days 00:07:04,True
5244645,control,0,1,0,0,0,0.0,0.0,0.0,0.0,0.0,1,0,0 days 00:00:00,False
5244658,control,1,2,1,1,1,0.43,2.48,0.2,0.1,1.8,2,0,0 days 00:05:01,True
5244980,control,0,2,0,0,0,0.0,2.33,0.0,0.0,0.0,2,0,0 days 00:00:00,False
5245008,control,0,1,1,1,0,0.0,0.0,0.08,0.07,0.0,1,0,0 days 00:00:00,False
5245070,test,4,1,1,1,1,48.78,0.0,0.08,0.18,1.02,1,0,0 days 00:50:04,True
5245124,test,1,1,1,1,1,3.5,0.0,0.45,0.8,2.95,1,0,0 days 00:07:42,True
5245392,test,1,2,2,1,1,0.65,10.78,0.53,0.43,0.33,2,1,0 days 00:12:44,True
5245420,test,1,1,1,1,1,0.5,0.0,0.23,0.22,1.57,1,0,0 days 00:02:31,True
5245476,test,1,1,1,1,1,0.3,0.0,0.1,0.13,1.05,1,0,0 days 00:01:35,True
5245678,test,1,1,1,1,1,0.47,0.0,0.15,0.42,1.62,1,0,0 days 00:02:39,True
5246023,test,1,1,1,1,1,1.05,0.0,0.47,0.1,1.2,1,0,0 days 00:02:49,True
5246819,control,1,3,2,2,2,9.85,34235.38,0.73,0.35,5.5,3,1,23 days 18:51:49,True
5246910,control,1,1,1,1,1,1.22,0.0,0.2,0.2,1.4,1,0,0 days 00:03:01,True
5247002,test,2,2,3,3,2,9.42,4.18,0.48,11.72,2.95,2,3,0 days 00:28:45,True
5247296,test,1,2,2,2,1,3.1,21832.82,1.28,2.08,1.9,2,1,15 days 04:01:11,True
5247474,test,0,2,2,1,0,0.0,0.05,1.92,0.37,0.0,2,2,0 days 00:00:00,False
5247593,control,1,2,1,1,1,0.28,81716.3,0.05,0.08,0.17,2,0,56 days 17:56:53,True
5247686,control,1,2,1,1,1,4.17,5934.65,0.17,3.3,3.33,2,0,4 days 03:05:37,True
5247830,control,0,7,0,0,0,0.0,49465.67,0.0,0.0,0.0,7,0,0 days 00:00:00,False
5248827,test,0,2,2,1,0,0.0,0.03,2.15,0.18,0.0,2,2,0 days 00:00:00,False
5249002,test,1,1,1,1,1,0.78,0.0,1.98,1.05,0.7,1,0,0 days 00:04:31,True
5249149,test,2,1,1,1,1,2598.03,0.0,0.43,0.55,0.92,1,0,1 days 19:19:56,True
5249171,test,1,1,1,1,1,1.05,0.0,0.05,0.23,0.93,1,0,0 days 00:02:16,True
5249489,control,1,1,1,2,2,1.8,0.0,0.07,0.6,3.8,1,1,0 days 00:06:16,True
5249648,control,2,3,1,1,1,4393.1,1.97,0.1,0.62,1.8,3,0,3 days 01:17:35,True
5249727,test,1,2,1,1,1,1.42,97328.68,0.53,0.45,2.88,2,0,67 days 14:13:58,True
5249755,control,1,2,1,1,1,3.05,0.6,1.17,0.33,1.33,2,0,0 days 00:06:29,True
5249795,control,1,3,2,1,1,1.18,19507.32,0.2,0.2,0.53,3,1,4 days 19:27:58,True
5249821,control,0,3,0,0,0,0.0,4.37,0.0,0.0,0.0,3,0,0 days 00:00:00,False
5249882,test,1,1,3,6,5,0.67,0.0,3.65,7.87,4.03,1,5,0 days 00:16:13,True
5249895,test,1,2,3,1,1,1.3,1.45,2.12,0.6,0.72,2,1,0 days 00:06:11,True
5250051,control,1,2,1,1,1,8.18,1.92,0.17,2.33,1.28,2,0,0 days 00:13:53,True
5250186,control,1,1,1,1,1,0.9,0.0,0.22,0.22,1.35,1,0,0 days 00:02:41,True
5250208,test,0,2,1,1,0,0.0,0.45,0.27,0.57,0.0,2,1,0 days 00:00:00,False
5250259,control,0,5,5,0,0,0.0,0.87,1.48,0.0,0.0,5,3,0 days 00:00:00,False
5250341,test,1,1,1,1,1,0.37,0.0,0.08,0.2,1.2,1,0,0 days 00:01:51,True
5250412,test,1,2,3,1,1,0.48,3.47,1.8,0.18,2.42,2,1,0 days 00:08:21,True
5250597,control,1,4,2,1,1,1.33,20070.22,1.28,0.52,2.98,4,1,13 days 22:36:20,True
5250698,control,0,1,1,1,0,0.0,0.0,0.08,0.07,0.0,1,0,0 days 00:00:00,False
5250877,control,0,6,2,0,0,0.0,2.43,1.78,0.0,0.0,6,1,0 days 00:00:00,False
5250931,control,1,1,1,1,1,1.53,0.0,0.15,0.22,2.02,1,0,0 days 00:03:55,True
5251053,control,1,1,1,1,1,3.98,0.0,1.17,2.07,0.65,1,0,0 days 00:07:52,True
5251076,test,1,1,1,2,2,0.77,0.0,0.12,0.5,1.32,1,1,0 days 00:02:42,True
5251307,control,1,2,1,1,1,1.75,3.2,0.43,2.03,1.18,2,0,0 days 00:08:36,True
5251384,test,0,3,0,0,0,0.0,0.93,0.0,0.0,0.0,3,0,0 days 00:00:00,False
5251417,control,1,1,1,1,1,3.13,0.0,0.15,0.15,1.75,1,0,0 days 00:05:11,True
5251466,test,1,2,4,3,1,2.77,8591.8,10.28,1.85,5.13,2,2,5 days 23:31:50,True
5251468,test,1,1,1,1,1,0.67,0.0,0.1,0.17,1.42,1,0,0 days 00:02:21,True
5251521,test,3,1,1,1,1,1285.72,0.0,1.03,0.2,1.38,1,0,0 days 21:28:20,True
5251671,control,1,1,2,2,1,0.4,0.0,0.28,0.38,1.5,1,1,0 days 00:02:34,True
5252040,test,1,1,1,1,1,1.15,0.0,0.13,0.27,0.82,1,0,0 days 00:02:22,True
5252820,test,0,1,1,1,1,0.0,0.0,6.3,0.42,0.6,1,0,0 days 00:00:00,False
5252893,test,1,1,1,1,1,0.55,0.0,0.25,0.78,1.33,1,0,0 days 00:02:55,True
5253039,control,1,1,1,1,1,2.72,0.0,0.72,0.5,3.77,1,0,0 days 00:07:42,True
5253326,test,1,1,1,1,1,0.37,0.0,0.37,0.8,0.95,1,0,0 days 00:02:29,True
5253517,control,0,1,0,0,0,0.0,0.0,0.0,0.0,0.0,1,0,0 days 00:00:00,False
5253683,control,0,0,1,1,0,0.0,0.0,0.0,1.8,0.0,0,0,0 days 00:00:00,False
5253835,test,1,2,1,1,1,0.58,0.48,0.17,0.28,0.93,2,0,0 days 00:02:27,True
5253882,control,1,2,1,2,2,2.43,8.48,0.4,1.77,0.6,2,2,0 days 00:05:12,True
5253914,control,0,3,1,0,0,0.0,32719.55,0.67,0.0,0.0,3,0,0 days 00:00:00,False
5253953,test,2,7,2,1,1,4366.33,74.0,0.28,0.82,3.13,7,1,3 days 02:04:34,True
5253954,control,4,4,2,1,1,48.55,44925.08,0.17,0.1,0.68,4,1,31 days 05:34:35,True
5254096,test,0,1,1,0,0,0.0,0.0,0.62,0.0,0.0,1,0,0 days 00:00:00,False
5254323,control,1,1,1,2,1,1.15,0.0,0.68,2.5,1.58,1,0,0 days 00:05:55,True
5254812,control,1,3,1,1,1,1.67,1394.08,0.13,0.35,2.0,3,1,0 days 23:17:10,True
5255030,test,1,1,1,1,1,3.08,0.0,1.03,0.42,0.65,1,0,0 days 00:05:11,True
5255174,control,0,1,1,1,1,0.0,0.0,1.18,0.22,2.98,1,0,0 days 00:00:00,False
5255215,test,1,1,1,1,1,76.68,0.0,0.23,1.17,6.98,1,0,0 days 01:25:04,True
5255286,control,1,3,1,1,1,1.15,6.37,0.08,0.08,2.03,3,0,0 days 00:09:43,True
5255453,test,1,1,1,1,1,0.53,0.0,0.18,0.28,8.05,1,0,0 days 00:09:03,True
5255514,test,1,2,2,3,2,1.07,1538.78,0.52,0.68,1.65,2,2,1 days 01:42:42,True
5255589,test,1,4,1,1,1,0.78,34546.9,0.17,0.5,2.1,4,0,23 days 23:50:27,True
5255917,control,1,1,4,4,3,1.02,0.0,1.42,0.8,2.53,1,3,0 days 00:05:46,True
5256284,test,0,1,1,0,0,0.0,0.0,0.17,0.0,0.0,1,0,0 days 00:00:00,False
5256443,control,0,1,0,0,0,0.0,0.0,0.0,0.0,0.0,1,0,0 days 00:00:00,False
5256566,control,1,2,1,1,1,2.37,5392.4,0.65,0.07,1.15,2,1,0 days 00:04:14,True
5256648,control,1,1,1,1,1,3.48,0.0,0.52,1.95,7.63,1,0,0 days 00:13:35,True
5256696,test,7,1,1,1,1,96.62,0.0,0.08,0.2,5.42,1,0,0 days 01:42:19,True
5256980,control,1,1,1,2,3,2.32,0.0,0.42,1.53,0.35,1,1,0 days 00:04:37,True
5257165,test,1,1,1,1,1,0.8,0.0,0.18,0.52,0.47,1,0,0 days 00:01:58,True
5257410,test,1,1,1,1,1,2.37,0.0,0.4,0.97,1.25,1,0,0 days 00:04:59,True
5257691,test,0,2,1,0,0,0.0,0.98,1.53,0.0,0.0,2,1,0 days 00:00:00,False
5257748,test,1,1,1,1,1,0.43,0.0,0.18,0.42,1.18,1,0,0 days 00:02:13,True
5257854,test,0,2,1,1,0,0.0,21302.23,0.35,0.4,0.0,2,0,0 days 00:00:00,False
5258191,test,1,1,1,1,1,0.32,0.0,0.08,0.1,0.92,1,0,0 days 00:01:25,True
5258269,control,0,1,1,1,0,0.0,0.0,0.15,0.08,0.0,1,0,0 days 00:00:00,False
5258328,control,0,1,0,0,0,0.0,0.0,0.0,0.0,0.0,1,0,0 days 00:00:00,False
5258390,control,0,2,0,0,0,0.0,0.02,0.0,0.0,0.0,2,0,0 days 00:00:00,False
5258421,test,3,1,1,1,1,2550.53,0.0,0.52,0.57,0.48,1,0,1 days 18:32:06,True
5258581,control,1,1,1,1,1,1.9,0.0,0.38,0.12,3.77,1,0,0 days 00:06:10,True
5258687,control,0,4,0,0,0,0.0,52281.68,0.0,0.0,0.0,4,0,0 days 00:00:00,False
5258772,test,1,3,2,1,1,3.22,4.93,0.23,3.48,1.1,3,1,0 days 00:12:58,True
5259007,test,1,1,1,1,1,0.87,0.0,0.08,1.45,2.45,1,0,0 days 00:04:51,True
5259513,control,0,5,3,1,0,0.0,18276.87,1.38,0.75,0.0,5,2,0 days 00:00:00,False
5259519,control,1,1,1,2,4,0.02,0.0,8.85,1.23,9.73,1,1,0 days 00:19:50,True
5259609,control,1,1,1,1,1,0.33,0.0,0.13,0.23,1.4,1,0,0 days 00:02:06,True
5260045,control,0,1,0,0,0,0.0,0.0,0.0,0.0,0.0,1,0,0 days 00:00:00,False
5260155,test,1,1,1,1,1,1.4,0.0,0.18,0.92,0.5,1,0,0 days 00:03:00,True
5260443,test,1,2,1,1,1,14.02,1.8,1.0,2.63,2.17,2,0,0 days 00:21:37,True
5260532,control,0,1,0,0,0,0.0,0.0,0.0,0.0,0.0,1,0,0 days 00:00:00,False
5260884,test,1,6,2,1,1,2.05,7.63,0.1,0.63,9.77,6,1,0 days 00:20:11,True
5260896,control,1,1,2,2,1,0.82,0.0,3.48,0.3,0.2,1,1,0 days 00:04:48,True
5261041,test,1,1,1,1,1,0.33,0.0,0.17,0.33,0.25,1,0,0 days 00:01:05,True
5261223,test,1,1,1,1,1,2.62,0.0,0.38,0.3,1.07,1,0,0 days 00:04:22,True
5261313,control,0,2,1,1,1,0.0,30368.95,0.47,0.22,0.95,2,0,0 days 00:00:00,False
5261517,control,1,2,2,1,1,0.85,0.77,0.38,0.13,0.6,2,1,0 days 00:01:52,True
5261586,test,1,1,3,3,1,1.27,0.0,2.72,0.37,4.22,1,2,0 days 00:08:34,True
5261628,test,0,3,3,4,0,0.0,1.07,1.8,2.58,0.0,3,2,0 days 00:00:00,False
5262119,control,3,1,1,1,1,6027.02,0.0,0.08,0.45,0.8,1,0,4 days 04:28:21,True
5262322,test,0,1,1,0,0,0.0,0.0,0.45,0.0,0.0,1,0,0 days 00:00:00,False
5262376,test,0,3,3,1,0,0.0,100447.32,0.67,0.22,0.0,3,2,0 days 00:00:00,False
